speaker,task,file,feature_set,feature_level,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
P_2000_M_02,r(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_2000_M_02/P_2000_M_02_r(f).wav,eGeMAPSv02,Functionals,24.388851,0.13860515,23.843676,24.762587,25.855509,2.0118332,168.64548,257.4625,146.69633,264.2111,0.23848337,0.5641974,0.117990345,0.21526383,0.3419693,0.22397897,3.39782,1.9867578,2.3695266,1.3840562,0.100435175,0.7920021,23.306683,0.6953878,19.679798,0.55776983,14.592928,0.9540344,-0.25716692,-44.222733,0.03710879,2.0743685,1.1727813,0.77297586,3.9461803,1.0469141,10.746196,1.1236246,31.908504,0.37176907,505.73102,0.32482654,1259.0459,0.18435735,-68.165054,-1.2403847,1549.4486,0.18882926,1049.9022,0.35810897,-80.525925,-0.940951,2606.9014,0.11586144,793.28796,0.4439654,-82.480675,-0.90059817,-23.143156,-0.33377525,30.591473,0.29995704,0.018627318,1.5031667,-0.03403326,-0.37065196,0.12888993,0.58991426,31.638624,0.34084427,22.261612,0.47592297,16.66674,0.8684504,-1.9404762,-6.285816,-7.554572,14.811659,-0.0072559486,-0.008698334,0.034244537,3.628447,2.1520994,0.31533742,0.26415807,0.13647059,0.26852164,-39.973072
P_2000_M_02,r(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_2000_M_02/P_2000_M_02_r(i).wav,eGeMAPSv02,Functionals,24.930185,0.17883289,24.058874,25.292816,26.723383,2.6645088,246.8722,294.0654,98.62092,194.00676,0.26236328,0.6129457,0.11325914,0.22956105,0.39779478,0.28453565,3.5876672,1.8294419,3.0746026,1.7213176,0.11818839,0.8091869,25.117182,0.65171957,19.916134,0.5629092,16.004427,0.9081315,-1.6786028,-8.463015,0.034956876,2.071145,1.1719943,0.78315735,4.4550786,0.944739,9.013957,1.5985233,32.015408,0.35739765,485.34338,0.2813239,1283.9985,0.17773326,-63.20682,-1.3385476,1514.868,0.19460833,1081.5265,0.3704592,-76.55774,-0.9865008,2596.94,0.1076864,783.16327,0.45798114,-79.010925,-0.9324783,-24.03093,-0.31314728,31.405834,0.28220454,0.028651161,1.0875261,-0.0353478,-0.3828444,0.1526553,0.5871905,33.25875,0.31539327,22.852371,0.46958667,18.524895,0.8082621,-3.523066,-4.353372,-7.5194063,14.9111805,-0.0075488137,-0.00877802,0.030011836,3.6662452,1.5498972,0.45520407,0.41294914,0.18142857,0.3263032,-38.128384
P_2000_M_02,str,/Users/neda/Documents/Corpus/Pertsch/persian/P_2000_M_02/P_2000_M_02_str.wav,eGeMAPSv02,Functionals,24.805508,0.15651995,23.761532,24.913929,26.587666,2.8261337,158.2234,196.9047,131.71509,291.55228,0.26497206,0.56748396,0.1285527,0.23579864,0.38998097,0.26142827,3.6637092,2.25463,2.4690864,1.4552727,0.10670324,0.82356054,25.37902,0.63256115,18.42639,0.65843296,12.979921,1.1032985,0.6272566,20.729822,0.038387243,2.179887,1.0702311,0.8689962,4.5911245,0.89150375,7.791284,1.543501,33.010174,0.33222428,486.48972,0.33980483,1250.454,0.18568556,-58.966755,-1.3837081,1514.7761,0.18083546,1031.1951,0.35853907,-71.046646,-1.0335277,2622.6196,0.10644038,904.23865,0.49471238,-76.53543,-0.913387,-22.303734,-0.37975472,32.393738,0.27973482,0.025273869,1.3587937,-0.026900137,-0.50122184,0.13203591,0.65491366,32.496223,0.3451938,21.009365,0.55988157,14.856465,0.9844052,-1.1452415,-12.127476,-6.9467745,15.541751,-0.0057998784,-0.003296044,0.03349024,3.5803137,1.9696969,0.36763737,0.27916956,0.13054217,0.18862298,-38.62791
P_2001_M_30,con,/Users/neda/Documents/Corpus/Pertsch/persian/P_2001_M_30/P_2001_M_30_con.WAV,eGeMAPSv02,Functionals,22.649748,0.123223685,21.34426,22.738338,24.298786,2.954527,215.87506,320.4377,86.38535,205.96745,1.2804524,0.83918005,0.2347748,1.0077666,2.2689672,2.0341923,26.117037,18.916368,19.603745,12.6435,0.861745,1.0865731,24.03091,0.7631508,2.9634254,4.8698144,15.335901,0.8890058,7.0454836,1.8375736,0.024946101,2.0132413,1.4580905,0.8992385,3.310145,1.2384579,4.800505,2.717931,23.205557,0.46192992,490.26715,0.44461486,1266.2092,0.17778574,-74.75507,-1.2071242,1496.7131,0.18054196,942.8131,0.30801356,-81.90284,-1.0256208,2489.6294,0.118185215,863.0601,0.33354625,-85.30718,-0.95439345,-14.643449,-0.48419917,23.635532,0.3040295,0.015500484,2.3254266,-0.01596003,-0.8284492,1.1907612,0.8108714,34.5976,0.34893355,0.43012872,37.44006,19.939587,0.6503841,7.027397,2.1212215,-5.676532,14.746325,-0.02418608,-0.0021584607,0.24889986,3.3557048,2.047839,0.3082377,0.3242541,0.17026316,0.22835204,-19.86126
P_2001_M_30,m(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_2001_M_30/P_2001_M_30_m(f).WAV,eGeMAPSv02,Functionals,22.83393,0.12899397,21.473831,22.751226,24.340107,2.8662758,277.51645,580.92365,50.962666,78.040886,1.3341966,0.8021262,0.2500919,1.1158438,2.4254274,2.1753354,21.814419,14.287522,17.008852,10.698423,0.7633488,1.0404981,24.727718,0.76246035,1.9031152,7.735767,17.173288,0.8403524,7.768218,1.6594211,0.019748257,1.8906205,1.1509459,1.0273839,4.1602535,0.899855,5.363509,2.05442,23.576082,0.45017293,467.667,0.42415875,1249.4917,0.18982366,-72.81442,-1.2437714,1483.2153,0.15940656,934.6507,0.3075854,-80.5766,-1.04518,2459.5757,0.10782957,891.4756,0.32808056,-83.74546,-0.9760174,-14.77255,-0.50970286,24.084259,0.3056217,0.015084336,2.3325114,-0.01641624,-0.7165323,1.0359373,0.7822527,35.753883,0.3260067,-0.6755233,-24.299133,22.37581,0.6095622,7.9369254,1.8913816,-4.90856,13.913277,-0.023790454,-0.0017625208,0.23780896,3.078959,1.6328332,0.39432433,0.3404206,0.20874286,0.2803745,-19.479252
P_2001_M_30,m(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_2001_M_30/P_2001_M_30_m(i).WAV,eGeMAPSv02,Functionals,22.626553,0.12789601,21.058893,22.483,24.355484,3.2965908,156.18542,264.2467,113.236435,275.30743,1.3508214,0.78636146,0.29322433,1.1249797,2.3612227,2.0679984,24.460648,16.105335,18.178944,11.964679,0.8169639,1.0458161,25.499205,0.7463181,1.4012902,10.603049,15.433306,0.88403857,6.550801,2.0175622,0.022239089,2.1600213,1.2958359,0.9676151,3.836036,0.98115814,4.6250286,2.4113321,23.210579,0.44286725,464.69998,0.40952438,1251.0962,0.17193556,-68.14985,-1.3051307,1462.382,0.16928187,946.67615,0.29719758,-75.9468,-1.0947342,2453.415,0.11252602,865.4796,0.3168535,-79.9916,-1.0023022,-14.447935,-0.5092365,23.854284,0.30174315,0.016415352,2.156096,-0.017115222,-0.7082646,1.0817752,0.8041274,36.097034,0.3167363,-0.8824238,-18.506943,19.349478,0.67507493,6.567195,2.308557,-3.959589,12.436389,-0.01934175,-0.0022724713,0.2504058,3.2467053,1.6497275,0.40267855,0.35355327,0.19331752,0.2582192,-19.872972
P_2001_M_30,pic,/Users/neda/Documents/Corpus/Pertsch/persian/P_2001_M_30/P_2001_M_30_pic.WAV,eGeMAPSv02,Functionals,22.38216,0.14112644,21.172367,22.421,23.705143,2.5327759,181.4085,261.32312,91.61376,182.73157,1.1408896,0.80317754,0.25182897,0.89223737,1.9605265,1.7086976,19.571722,13.255305,14.65505,9.943979,0.71654576,1.1207489,21.961916,0.86708367,6.634766,1.8459558,15.389194,0.89115673,9.388146,1.2145604,0.024583502,1.8954376,1.3064985,0.9990182,3.8975372,1.0235026,4.591018,2.9175315,26.130285,0.4367432,458.18042,0.41737983,1237.3098,0.19653678,-83.16802,-1.0994309,1468.5149,0.16337126,927.40814,0.30601966,-91.040085,-0.9285305,2466.9773,0.10642713,885.37054,0.35921672,-94.91854,-0.8562203,-17.075994,-0.41888773,27.30114,0.2497761,-0.0022277448,-15.822273,-0.015822392,-0.78300154,1.0150275,0.82960135,34.24575,0.35630897,6.084405,2.3682942,20.624607,0.6456832,10.505895,1.2681817,-5.0846562,14.128215,-0.029729046,-0.0010227114,0.24197575,2.9134698,1.8460941,0.32263157,0.32682595,0.21271187,0.28591314,-19.828161
P_2001_M_30,r(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_2001_M_30/P_2001_M_30_r(f).WAV,eGeMAPSv02,Functionals,23.71279,0.1330879,22.016624,23.609425,25.62743,3.6108055,163.49428,281.2336,93.23851,139.88902,1.3700718,0.7995485,0.31208378,1.0854243,2.3913255,2.0792418,28.838152,15.978855,23.58553,12.482873,1.0130513,0.9672397,23.837595,0.7623764,0.8321575,18.30205,16.377398,0.8653195,5.462814,2.4989805,0.030543437,1.95351,1.5788227,0.8383123,2.9059737,1.3389497,3.7741497,2.468822,21.526627,0.49911085,470.11078,0.41410187,1218.5767,0.17096178,-72.34368,-1.2408082,1487.2441,0.15837267,883.18115,0.30783486,-79.644,-1.0516138,2468.1646,0.10553849,879.0805,0.31336808,-82.66026,-0.9845202,-13.016754,-0.52097017,22.66305,0.30595958,0.025765091,1.3720381,-0.01779964,-0.6801318,1.3858281,0.6980544,34.021767,0.3471477,-2.401069,-6.8780146,20.733746,0.6696576,4.690873,3.3515167,-4.860854,13.537238,-0.017982746,-0.0031485844,0.29374257,4.12767,2.257716,0.28212765,0.24824007,0.14802259,0.2970591,-20.039875
P_2001_M_30,r(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_2001_M_30/P_2001_M_30_r(i).WAV,eGeMAPSv02,Functionals,23.896643,0.12773494,22.128994,23.71493,25.726845,3.5978508,167.0851,237.4955,48.473732,61.194168,1.340893,0.8476484,0.26075965,0.98620003,2.4342008,2.1734412,30.053549,16.313646,24.73295,12.843341,1.0163908,0.957539,26.071104,0.6462493,-0.09270449,-166.6081,17.282177,0.78126645,5.6288633,2.706506,0.029270878,1.5763074,1.7607697,0.76998883,2.8804886,1.2830048,4.4001145,2.508634,21.513191,0.5046563,506.19138,0.47726062,1230.0837,0.18010631,-64.54558,-1.3519391,1521.3048,0.18526742,902.3486,0.2751345,-70.7827,-1.1522282,2516.8062,0.12006095,864.4729,0.3159091,-74.34122,-1.0652213,-13.201081,-0.5262519,22.90996,0.31734383,0.02842571,1.3019955,-0.015556763,-0.8590342,1.3575405,0.7023875,34.458855,0.3194261,-3.0716553,-5.336098,20.993279,0.6063985,4.8114457,3.6189587,-6.3346086,15.824577,-0.01964033,-0.002795575,0.216329,4.495159,1.9726597,0.34649125,0.35595188,0.15558824,0.21496265,-20.099627
P_2001_M_30,str,/Users/neda/Documents/Corpus/Pertsch/persian/P_2001_M_30/P_2001_M_30_str.WAV,eGeMAPSv02,Functionals,22.967564,0.10531073,21.550331,22.865187,24.528936,2.9786053,170.64311,310.5255,77.18958,121.03542,1.2692239,0.794516,0.2852786,1.0047626,2.2362986,1.95102,24.839544,16.790257,17.921783,10.507577,0.81230855,1.0458329,25.108084,0.7318,3.908027,3.7027166,15.896686,0.83023274,6.855913,1.8954067,0.02063299,1.7447121,1.3264652,0.95255864,4.0918345,0.9240683,4.6160746,2.5181713,25.019358,0.4444963,466.87054,0.41835532,1263.8761,0.17164576,-72.560295,-1.2424191,1476.8475,0.17530115,949.1702,0.30860755,-80.99118,-1.0292796,2470.786,0.11614323,857.18396,0.32246596,-84.72528,-0.9507166,-15.961085,-0.45846978,25.186214,0.28337735,0.01565462,2.2465796,-0.016846724,-0.7506056,1.104201,0.7833122,35.833843,0.31219703,2.5369203,6.489744,20.48662,0.6022495,7.1754885,2.0872173,-4.9865513,13.705806,-0.023219015,-0.0020625668,0.2437288,3.322072,1.7703388,0.36390907,0.30914724,0.19681592,0.29100755,-19.757679
P_2002_M_17,con,/Users/neda/Documents/Corpus/Pertsch/persian/P_2002_M_17/P_2002_M_17_con.wav,eGeMAPSv02,Functionals,25.73429,0.15464753,24.559147,26.128326,28.630533,4.0713863,163.16353,216.10274,80.71739,132.40652,1.1001697,0.61890185,0.46008188,0.9910717,1.7022619,1.2421801,15.33673,8.431471,12.387672,7.851568,0.96145,0.82753235,29.693615,0.5805889,16.441664,0.7591401,6.2509007,2.151168,4.008752,2.742577,0.035454832,2.3170617,1.3391858,0.7828974,4.7125278,0.9787024,0.27104476,37.743076,30.648252,0.30000532,483.1118,0.2954682,1286.4941,0.15029001,-51.930588,-1.5657101,1492.0192,0.177037,1036.5364,0.31835875,-65.549965,-1.1168052,2531.9905,0.1158904,906.9726,0.36128286,-72.99311,-0.94414717,-21.992481,-0.332272,32.427906,0.23974562,0.03547265,0.8718193,-0.03285459,-0.42829433,1.1966845,0.6333699,36.930573,0.32202345,19.263136,0.60984135,6.9593277,2.056484,3.9642403,3.010402,-6.112836,14.76835,-0.011382173,-0.008572203,0.19943643,3.7667072,1.3041557,0.5773729,0.581677,0.18726416,0.2617342,-19.419867
P_2002_M_17,m(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_2002_M_17/P_2002_M_17_m(f).wav,eGeMAPSv02,Functionals,24.396257,0.13113335,23.722662,24.682888,26.270168,2.5475063,198.33287,209.6468,105.28823,254.36288,0.7474542,0.5256703,0.38176593,0.7000788,1.0669307,0.6851647,9.56322,6.2867217,7.382718,4.56854,0.5392927,0.8387386,24.001598,0.7034281,19.068861,0.61180824,9.162466,1.3942575,5.253594,1.905483,0.03524666,2.0355287,1.2794132,0.83131814,3.9185994,1.1528956,0.99778575,10.384409,29.21164,0.35522485,488.1842,0.31912178,1273.1844,0.17212203,-65.37172,-1.3101592,1520.9055,0.18427211,1055.1272,0.33576906,-79.01472,-0.9656198,2540.7993,0.11967164,898.0953,0.39924583,-83.39595,-0.87925845,-22.591623,-0.32409418,30.547895,0.25894925,0.018238993,1.3907166,-0.034527745,-0.41479594,0.6928334,0.6468136,32.539204,0.35473204,23.079653,0.44234437,10.475413,1.3044982,5.991697,1.8178993,-6.1151133,13.879648,-0.012634869,-0.009663272,0.17671467,4.0354075,2.0072992,0.34103897,0.28785178,0.1580303,0.29740912,-24.759823
P_2002_M_17,m(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_2002_M_17/P_2002_M_17_m(i).wav,eGeMAPSv02,Functionals,24.968678,0.18923251,24.165262,26.18299,28.119366,3.9541035,140.67183,132.10435,86.985664,126.03958,1.039056,0.58318573,0.51239556,0.9337443,1.5184585,1.006063,13.069054,7.3175783,10.393284,6.2171664,0.88770556,0.80845916,29.314783,0.5758041,17.10673,0.70140034,7.6955233,1.778403,5.7548256,1.8429157,0.048430126,2.1391346,1.335637,0.7610953,4.5013447,1.0585803,1.878844,7.153613,29.339333,0.34131458,482.06625,0.2827549,1306.8856,0.15073475,-53.02001,-1.5342872,1499.3721,0.17588529,1040.1329,0.30638763,-67.02725,-1.0884553,2530.2166,0.1169462,856.07324,0.37048125,-72.47627,-0.96306807,-22.528881,-0.297735,30.57295,0.24058431,0.028490292,1.0413034,-0.035837915,-0.3474741,1.099295,0.62164974,36.753155,0.29247165,20.008137,0.5522897,8.966216,1.6275724,6.882699,1.6318965,-5.9933586,13.325136,-0.009670515,-0.011110811,0.20998016,3.842265,1.3324338,0.56341773,0.6181473,0.17972602,0.36355543,-20.344437
P_2002_M_17,pic,/Users/neda/Documents/Corpus/Pertsch/persian/P_2002_M_17/P_2002_M_17_pic.wav,eGeMAPSv02,Functionals,25.332214,0.14580092,24.217709,25.750345,27.737255,3.5195465,158.3093,189.01381,106.90696,299.17075,0.95931405,0.6161314,0.42811733,0.8592514,1.4112253,0.983108,12.598284,7.5794845,9.524028,5.254327,0.7639503,0.816719,27.33364,0.6380073,17.902683,0.69991153,9.303951,1.5445911,6.6436305,1.6956211,0.03911693,2.269061,1.2928864,0.8395416,4.78567,0.94602484,1.8560692,5.932936,31.042038,0.32383814,481.08765,0.31802383,1271.6237,0.16281022,-56.227486,-1.4730663,1510.485,0.1771764,1016.80426,0.3242006,-70.078,-1.0551891,2537.459,0.11471735,894.33,0.37549797,-75.86342,-0.92845064,-22.645697,-0.32227492,31.817987,0.24937683,0.02650075,1.0771443,-0.031440184,-0.43349293,0.9593888,0.62118566,35.13893,0.33296373,21.313215,0.5345507,11.017575,1.3730519,7.47097,1.6340002,-5.5839314,13.921513,-0.012098817,-0.007928408,0.18082695,3.705954,1.325228,0.55669725,0.5112568,0.20041665,0.35570037,-20.824505
P_2002_M_17,r(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_2002_M_17/P_2002_M_17_r(f).wav,eGeMAPSv02,Functionals,26.082188,0.120892465,24.58894,26.136795,28.266893,3.6779537,129.62747,192.40617,87.44215,174.87581,1.1644257,0.6320668,0.4201971,1.0589911,1.8071656,1.3869685,17.384464,9.489823,13.237494,6.905921,1.0600713,0.8710754,27.46732,0.6732529,15.543934,0.79397815,6.9964747,2.103181,4.2265897,2.564233,0.03470596,2.3282216,1.3199728,0.7566625,4.5721297,0.89658517,0.40902805,26.133629,28.081352,0.34669945,483.28473,0.30857408,1261.337,0.16872719,-56.56841,-1.4773598,1510.3209,0.17394648,1005.29803,0.34168157,-69.73737,-1.077892,2512.0225,0.11683767,923.29675,0.39499462,-75.45369,-0.94925106,-20.678984,-0.36500213,29.851551,0.28244516,0.034641102,0.8618118,-0.034513745,-0.3740737,1.3549217,0.6565005,35.714035,0.37110138,17.603975,0.7276449,7.897887,2.0246854,4.5770807,2.576445,-6.120749,14.351764,-0.007793707,-0.011041938,0.22544423,3.9754572,1.5860834,0.45766127,0.43945,0.17847617,0.24953973,-19.330345
P_2002_M_17,r(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_2002_M_17/P_2002_M_17_r(i).wav,eGeMAPSv02,Functionals,25.790516,0.14578293,24.299105,25.952852,28.236996,3.937891,177.27852,211.15894,91.95084,185.54488,1.1348935,0.6816859,0.39049625,0.9607575,1.8507801,1.4602839,17.128649,9.720936,13.846134,7.1018205,1.0390598,0.88862115,27.952608,0.6334559,14.858906,0.8419011,7.3432364,2.024101,5.440028,2.293621,0.032990564,2.0517526,1.3892477,0.74734133,4.3182716,1.0155216,0.37602487,31.59734,28.95418,0.3994653,468.01102,0.3125585,1254.6062,0.16124658,-57.535397,-1.4695016,1485.9854,0.16855298,990.7163,0.3101081,-70.14347,-1.0870029,2515.396,0.1053255,911.19727,0.3689581,-76.83261,-0.93740165,-20.68808,-0.37442437,31.503523,0.26515314,0.034990665,0.9133974,-0.029920835,-0.47382334,1.3290446,0.6773229,35.87643,0.35283953,16.87955,0.7672628,8.118521,1.9886795,6.0697937,2.2542777,-6.6060104,15.2412405,-0.0047384105,-0.009995018,0.23484147,4.130468,1.5863332,0.45471153,0.5363802,0.16760416,0.21218474,-19.076372
P_2002_M_17,str,/Users/neda/Documents/Corpus/Pertsch/persian/P_2002_M_17/P_2002_M_17_str.wav,eGeMAPSv02,Functionals,24.703094,0.19767445,21.410208,26.205978,28.25087,6.840662,161.56381,198.84344,89.5528,146.66791,0.9880207,0.60918224,0.4443966,0.8809617,1.4558876,1.011491,13.769367,7.8315454,9.605903,6.260452,0.8761363,0.86119246,28.191107,0.61984324,17.040113,0.7301933,7.5353255,1.6162949,5.039916,1.9873838,0.04694463,2.2107296,1.3772193,0.8029941,4.1596365,1.1864524,2.0117757,6.0629187,30.33593,0.35298926,492.2168,0.31166238,1304.1838,0.15145406,-57.532246,-1.4524323,1502.1501,0.18778606,1032.1212,0.31187627,-70.53553,-1.0650237,2550.9897,0.125908,853.45856,0.38059446,-76.383224,-0.9373178,-22.727362,-0.31989762,31.277855,0.2460982,0.026777329,1.1475586,-0.035276048,-0.3943261,1.1174763,0.6525341,36.094315,0.33459416,20.573502,0.5526954,9.019222,1.4299247,5.326177,2.0146108,-5.8721347,13.546414,-0.010003004,-0.010733157,0.18512599,3.3200643,1.4150144,0.51520956,0.4804075,0.19715278,0.29385042,-20.482063
P_2002_M_28,con,/Users/neda/Documents/Corpus/Pertsch/persian/P_2002_M_28/P_2002_M_28_con.wav,eGeMAPSv02,Functionals,24.34625,0.14897163,22.457228,24.174498,26.83865,4.381422,270.62787,393.1741,79.234314,119.294685,1.1834049,0.7160228,0.43056926,0.9351819,1.909752,1.4791827,19.273193,11.930461,13.938479,7.657248,0.79612744,0.88731784,25.523582,0.6612694,7.6964817,1.7003621,7.8258343,1.630064,4.9842916,2.2612185,0.03418684,2.0177004,1.336354,0.88373214,3.9108844,1.1018804,6.6065083,2.3171628,24.842539,0.39867374,453.4518,0.33778244,1211.9242,0.14955156,-59.703915,-1.3768965,1430.4603,0.14628403,926.98486,0.23563917,-67.174484,-1.1475539,2477.2502,0.082958646,817.6286,0.35083356,-74.44183,-0.9741155,-15.6826515,-0.4190269,27.190025,0.24728003,0.0054643154,6.7370286,-0.01929202,-0.6028681,0.9946098,0.7145288,32.913464,0.36961597,7.8084025,1.8006119,8.173493,1.7015073,4.986807,2.4421222,-5.7034497,14.626825,-0.026221674,-0.005084028,0.24906033,3.581536,2.001562,0.35790244,0.3339227,0.13640884,0.1905758,-21.124441
P_2002_M_28,m(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_2002_M_28/P_2002_M_28_m(f).wav,eGeMAPSv02,Functionals,24.010601,0.114721894,22.609291,24.03264,25.73641,3.127119,155.38748,308.70532,100.538315,181.40245,1.1295055,0.64628756,0.51585644,0.9273346,1.7335641,1.2177076,16.602043,9.492928,12.668014,6.8847065,0.7371413,0.8204422,25.27606,0.67974246,9.952334,1.2718964,11.029308,1.1955626,7.417829,1.392948,0.03650195,2.1404834,1.3058105,0.8924356,4.098492,0.9329627,7.9758835,1.3785456,27.319145,0.29395115,449.30362,0.33533123,1221.9362,0.16268916,-55.70842,-1.4176329,1446.1089,0.13647904,954.98975,0.31876045,-64.65377,-1.1398139,2476.4912,0.08625961,937.7877,0.39249972,-71.93466,-0.9640888,-16.732616,-0.4160056,28.504457,0.25032917,-0.0017465485,-18.213255,-0.019741923,-0.59025466,0.8859114,0.6822338,32.631214,0.350132,10.188962,1.2825509,11.290338,1.2510931,8.066995,1.3703429,-3.784294,11.566804,-0.023535086,-0.00432948,0.27205363,3.877506,1.8085575,0.4109756,0.38405916,0.13547945,0.1729046,-21.814804
P_2002_M_28,m(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_2002_M_28/P_2002_M_28_m(i).wav,eGeMAPSv02,Functionals,25.238216,0.15131012,22.909756,24.751213,28.39584,5.486084,135.30293,196.49916,87.39913,120.18122,1.0928639,0.7282071,0.3723102,0.86949986,1.7396388,1.3673286,16.83991,10.80113,12.214878,7.890286,0.68413323,0.95319015,24.219969,0.7543319,9.259293,1.3614198,7.639665,1.7267317,6.3205237,1.8629028,0.028848335,2.143791,1.1360779,0.97973794,4.952249,0.85301,5.6825113,2.1400807,26.414188,0.37446672,453.56415,0.33667046,1242.4656,0.1537943,-69.50121,-1.2442777,1433.3192,0.1485492,984.68634,0.28932175,-76.96906,-1.0521852,2451.097,0.100379944,922.2437,0.39833975,-84.11186,-0.9025305,-16.829544,-0.42142347,29.267323,0.24110344,0.006880317,5.6168747,-0.019587543,-0.61381054,0.8980989,0.7381359,34.100086,0.33672774,9.447496,1.433915,7.9749002,1.8553227,6.522846,2.0110698,-5.224784,14.013903,-0.028600637,-0.0027236075,0.21314359,3.3072407,1.8021548,0.3722826,0.4175553,0.18759492,0.287698,-21.500116
